station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
ACT,2021-02-10 12:10,,,,10.00,9.00,,30.12,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101210Z AUTO 01009KT 1 1/2SM BR OVC003 01/00 A3012 RMK T00100000 MADISHF
ACT,2021-02-10 12:15,,,,10.00,10.00,,30.12,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101215Z AUTO 01010KT 1 1/2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 12:20,,,,10.00,11.00,,30.12,,1.25,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101220Z AUTO 01011KT 1 1/2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 12:25,,,,10.00,9.00,,30.12,,1.25,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101225Z AUTO 01009KT 1 1/2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 12:30,,,,10.00,9.00,,30.12,,1.25,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101230Z AUTO 01009KT 1 1/2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 12:35,,,,360.00,8.00,,30.13,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101235Z AUTO 36008KT 1 1/2SM BR OVC003 01/00 A3012 RMK T00100000 MADISHF
ACT,2021-02-10 12:40,,,,350.00,8.00,,30.13,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101240Z AUTO 35008KT 1 1/2SM BR OVC003 01/00 A3012 RMK T00100000 MADISHF
ACT,2021-02-10 12:45,,,,360.00,10.00,,30.13,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101245Z AUTO 36010KT 1 1/2SM BR OVC003 01/00 A3012 RMK T00100000 MADISHF
ACT,2021-02-10 12:50,,,,360.00,10.00,,30.13,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101250Z AUTO 36010KT 2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 12:51,33.10,30.90,91.51,360.00,9.00,0.00,30.13,1020.40,1.75,,OVC,,,,300.00,,,,BR,,,,,,,24.88,KACT 101251Z 36009KT 1 3/4SM BR OVC003 01/M01 A3013 RMK AO2 SLP204 T00061006
ACT,2021-02-10 12:55,,,,350.00,9.00,,30.13,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101255Z AUTO 35009KT 2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 13:00,,,,360.00,9.00,,30.13,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101300Z AUTO 36009KT 2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 13:05,,,,360.00,7.00,,30.13,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101305Z AUTO 36007KT 1 1/2SM BR OVC003 01/00 A3012 RMK T00100000 MADISHF
ACT,2021-02-10 13:10,,,,350.00,9.00,,30.13,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101310Z AUTO 35009KT 1 1/2SM BR OVC003 01/M01 A3012 RMK T00101010 MADISHF
ACT,2021-02-10 13:15,,,,350.00,11.00,,30.14,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101315Z AUTO 35011KT 1 1/2SM BR OVC003 01/M01 A3013 RMK T00101010 MADISHF
ACT,2021-02-10 13:20,,,,350.00,11.00,,30.14,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101320Z AUTO 35011KT 2SM BR OVC003 01/M01 A3013 RMK T00101010 MADISHF
ACT,2021-02-10 13:25,,,,350.00,10.00,,30.14,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101325Z AUTO 35010KT 2SM BR OVC003 01/M01 A3013 RMK T00101010 MADISHF
ACT,2021-02-10 13:30,,,,350.00,10.00,,30.14,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101330Z AUTO 35010KT 2SM BR OVC003 01/M01 A3013 RMK T00101010 MADISHF
ACT,2021-02-10 13:35,,,,360.00,11.00,,30.14,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101335Z AUTO 36011KT 2SM BR OVC003 01/M01 A3013 RMK T00101010 MADISHF
ACT,2021-02-10 13:40,,,,340.00,11.00,,30.15,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101340Z AUTO 34011KT 2SM BR OVC003 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 13:45,,,,350.00,11.00,,30.15,,1.50,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101345Z AUTO 35011KT 1 1/2SM BR OVC003 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 13:50,,,,350.00,11.00,,30.15,,1.25,,OVC,,,,300.00,,,,BR,,,,,,,,KACT 101350Z AUTO 35011KT 1 1/2SM BR OVC003 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 13:51,33.10,30.90,91.51,350.00,12.00,0.00,30.15,1021.10,1.25,,OVC,,,,300.00,,,,BR,,,,,,,23.40,KACT 101351Z 35012KT 1 1/4SM BR OVC003 01/M01 A3015 RMK AO2 SLP211 T00061006
ACT,2021-02-10 13:55,,,,360.00,14.00,,30.15,,1.25,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101355Z AUTO 36014KT 1 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:00,,,,360.00,11.00,,30.15,,1.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101400Z AUTO 36011KT 1 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:05,,,,360.00,11.00,,30.15,,1.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101405Z AUTO 36011KT 1 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:10,,,,360.00,11.00,,30.15,,1.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101410Z AUTO 36011KT 1 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:15,,,,360.00,10.00,,30.15,,1.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101415Z AUTO 36010KT 1 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:20,,,,360.00,9.00,,30.16,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101420Z AUTO 36009KT 2SM BR OVC004 01/M01 A3015 RMK T00101010 MADISHF
ACT,2021-02-10 14:25,,,,360.00,11.00,,30.16,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101425Z AUTO 36011KT 2SM BR OVC004 01/M01 A3015 RMK T00101010 MADISHF
ACT,2021-02-10 14:30,,,,360.00,10.00,,30.15,,1.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101430Z AUTO 36010KT 1 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:35,,,,360.00,11.00,,30.16,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101435Z AUTO 36011KT 2SM BR OVC004 01/M01 A3015 RMK T00101010 MADISHF
ACT,2021-02-10 14:40,,,,360.00,11.00,,30.15,,2.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101440Z AUTO 36011KT 2 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:42,33.10,30.90,91.51,10.00,13.00,0.00,30.15,,2.50,,OVC,,,,400.00,,,,BR,,,,,,,22.98,KACT 101442Z 01013KT 2 1/2SM BR OVC004 01/M01 A3015 RMK AO2 T00061006
ACT,2021-02-10 14:45,,,,360.00,11.00,,30.15,,3.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101445Z AUTO 36011KT 3SM BR OVC004 01/M01 A3014 RMK T00101010 CIG 3V8  MADISHF
ACT,2021-02-10 14:50,,,,360.00,11.00,,30.15,,2.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101450Z AUTO 36011KT 2 1/2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 14:51,33.10,30.90,91.51,10.00,12.00,0.00,30.15,1021.00,2.50,,OVC,,,,400.00,,,,BR,,,,,,,23.40,KACT 101451Z 01012KT 2 1/2SM BR OVC004 01/M01 A3015 RMK AO2 SLP210 T00061006 50009
ACT,2021-02-10 14:55,,,,360.00,11.00,,30.15,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101455Z AUTO 36011KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:00,,,,20.00,10.00,,30.15,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101500Z AUTO 02010KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:05,,,,10.00,9.00,,30.15,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101505Z AUTO 01009KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:10,,,,360.00,9.00,,30.15,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101510Z AUTO 36009KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:11,33.10,30.90,91.51,360.00,9.00,0.00,30.16,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,24.88,KACT 101511Z 36009KT 1 3/4SM BR OVC004 01/M01 A3016 RMK AO2 T00061006
ACT,2021-02-10 15:15,,,,10.00,7.00,,30.15,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101515Z AUTO 01007KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:20,,,,10.00,9.00,,30.15,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101520Z AUTO 01009KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:25,,,,360.00,10.00,,30.15,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101525Z AUTO 36010KT 2SM BR OVC004 01/M01 A3014 RMK T00101010 MADISHF
ACT,2021-02-10 15:30,,,,10.00,10.00,,30.15,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101530Z AUTO 01010KT 2SM BR OVC004 01/00 A3014 RMK T00100000 MADISHF
ACT,2021-02-10 15:35,,,,350.00,9.00,,30.16,,1.75,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101535Z AUTO 35009KT 2SM BR OVC004 01/00 A3015 RMK T00100000 MADISHF
ACT,2021-02-10 15:40,,,,10.00,8.00,,30.15,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101540Z AUTO 01008KT 2SM BR OVC004 01/00 A3014 RMK T00100000 MADISHF
ACT,2021-02-10 15:45,,,,10.00,8.00,,30.16,,2.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101545Z AUTO 01008KT 2 1/2SM BR OVC004 01/00 A3015 RMK T00100000 MADISHF
ACT,2021-02-10 15:50,,,,360.00,9.00,,30.15,,2.50,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101550Z AUTO 36009KT 2 1/2SM BR OVC004 01/00 A3014 RMK T00100000 MADISHF
ACT,2021-02-10 15:51,34.00,32.00,92.29,360.00,9.00,0.00,30.15,1021.20,2.50,,OVC,,,,400.00,,,,BR,,,,,,,26.00,KACT 101551Z 36009KT 2 1/2SM BR OVC004 01/00 A3015 RMK AO2 SLP212 T00110000
ACT,2021-02-10 15:55,,,,350.00,9.00,,30.16,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101555Z AUTO 35009KT 2SM BR OVC004 01/00 A3015 RMK T00100000 MADISHF
ACT,2021-02-10 16:00,,,,350.00,11.00,,30.16,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101600Z AUTO 35011KT 2SM BR OVC004 01/00 A3015 RMK T00100000 MADISHF
ACT,2021-02-10 16:05,,,,360.00,10.00,,30.17,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101605Z AUTO 36010KT 2SM BR OVC004 01/00 A3017 RMK T00100000 MADISHF
ACT,2021-02-10 16:10,,,,360.00,9.00,,30.17,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101610Z AUTO 36009KT 2SM BR OVC004 01/00 A3017 RMK T00100000 CIG 3V7  MADISHF
ACT,2021-02-10 16:15,,,,360.00,11.00,,30.16,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101615Z AUTO 36011KT 2SM BR OVC004 01/M01 A3015 RMK T00101010 CIG 4V7  MADISHF
ACT,2021-02-10 16:20,,,,350.00,13.00,,30.17,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101620Z AUTO 35013KT 2SM BR OVC004 01/M01 A3017 RMK T00101010 MADISHF
ACT,2021-02-10 16:25,,,,360.00,11.00,,30.17,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101625Z AUTO 36011KT 2SM BR OVC004 02/00 A3017 RMK T00200000 MADISHF
ACT,2021-02-10 16:30,,,,360.00,11.00,,30.16,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101630Z AUTO 36011KT 2SM BR OVC004 02/00 A3015 RMK T00200000 MADISHF
ACT,2021-02-10 16:35,,,,350.00,10.00,,30.16,,2.00,15.00,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101635Z AUTO 35010G15KT 2SM BR OVC004 02/00 A3015 RMK T00200000 MADISHF
ACT,2021-02-10 16:40,,,,340.00,11.00,,30.17,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101640Z AUTO 34011KT 2SM BR OVC004 02/00 A3017 RMK T00200000 MADISHF
ACT,2021-02-10 16:45,,,,360.00,11.00,,30.17,,2.00,,OVC,,,,400.00,,,,BR,,,,,,,,KACT 101645Z AUTO 36011KT 2SM BR OVC004 02/00 A3017 RMK T00200000 MADISHF
ACT,2021-02-10 16:50,,,,360.00,11.00,,30.16,,5.00,,OVC,,,,700.00,,,,BR,,,,,,,,KACT 101650Z AUTO 36011KT 5SM BR OVC007 02/00 A3015 RMK T00200000 MADISHF
ACT,2021-02-10 16:51,35.10,32.00,88.33,360.00,13.00,0.00,30.16,1021.40,5.00,,OVC,,,,700.00,,,,BR,,,,,,,25.54,KACT 101651Z 36013KT 5SM BR OVC007 02/00 A3016 RMK AO2 SLP214 T00170000
ACT,2021-02-10 16:55,,,,360.00,10.00,,30.17,,4.00,,OVC,,,,700.00,,,,BR,,,,,,,,KACT 101655Z AUTO 36010KT 4SM BR OVC007 02/00 A3017 RMK T00200000 MADISHF
ACT,2021-02-10 17:00,,,,340.00,9.00,,30.16,,4.00,,OVC,,,,700.00,,,,BR,,,,,,,,KACT 101700Z AUTO 34009KT 4SM BR OVC007 02/00 A3015 RMK T00200000 MADISHF
ACT,2021-02-10 17:05,,,,340.00,10.00,,30.16,,4.00,,OVC,,,,600.00,,,,BR,,,,,,,,KACT 101705Z AUTO 34010KT 4SM BR OVC006 02/00 A3015 RMK T00200000 MADISHF
