siteID,lat,lon,elev,slp,temp,sky,dpt,wx,wdr,wsp
MPPA,8.917,-79.6,13.0,1007.0,32.0,0.25,22.0,,10.0,14.0
MPDA,8.391,-82.435,27.0,1007.0,32.0,0.25,20.0,,200.0,8.0
MPSM,8.35,-80.133,0.0,1008.0,31.0,0.5,22.0,,180.0,7.0
SLRI,-11.0,-66.0,135.0,1009.0,33.0,0.5,24.0,,360.0,8.0
SLJO,-13.067,-64.007,140.0,100.0,32.0,0.25,23.0,,280.0,6.0
SLMG,-13.267,-64.067,141.0,1009.0,32.0,0.5,24.0,,320.0,4.0
SLSA,-13.762,-65.435,144.0,1008.0,33.0,0.5,24.0,,340.0,4.0
SLCO,-11.04,-68.783,272.0,1007.0,30.0,0.75,25.0,,270.0,3.0
SLRY,-14.304,-67.353,280.0,1008.0,33.0,0.5,24.0,,0.0,0.0
SLRQ,-14.428,-67.497,203.0,1007.0,34.0,0.75,26.0,,0.0,0.0
SLET,-17.812,-63.172,414.0,1009.0,33.0,0.5,22.0,,320.0,10.0
SLCP,-16.15,-62.017,497.0,1013.0,31.0,0.75,23.0,,0.0,0.0
SLSI,-16.367,-60.95,413.0,1009.0,33.0,0.5,24.0,,330.0,8.0
SLJE,-17.817,-60.75,284.0,1012.0,34.0,0.5,26.0,,0.0,0.0
SLRB,-18.317,-59.75,284.0,1011.0,35.0,0.5,23.0,,360.0,5.0
SLPS,-18.975,-57.821,135.0,1008.0,35.0,0.25,26.0,,360.0,3.0
SLCA,-20.333,-63.533,798.0,1012.0,33.0,0.5,20.0,,180.0,4.0
SLAL,0.0,0.0,3109.0,1029.0,22.0,0.5,7.0,,40.0,12.0
SLTJ,-21.556,-64.701,1858.0,1018.0,27.0,0.5,14.0,,110.0,6.0
PHBK,22.023,-159.785,8.0,1017.0,26.1,0.25,18.3,,350.0,7.0
YAMB,-27.641,152.712,28.0,1013.0,20.0,0.5,19.0,//,170.0,5.0
YARG,-16.637,128.451,165.0,1007.0,25.0,0.0,23.0,//,0.0,0.0
YAYE,-25.186,130.976,496.0,1015.0,20.0,0.0,4.0,//,130.0,7.0
YBAS,-23.807,133.902,541.0,1015.0,18.0,0.0,5.0,//,110.0,7.0
YBBN,-27.384,153.117,5.0,1013.0,21.0,0.25,19.0,,210.0,5.0
YBCG,-28.164,153.505,6.0,1013.0,21.0,0.75,19.0,//,220.0,5.0
YBCS,-16.886,145.755,7.0,1005.0,24.0,0.0,23.0,//,0.0,0.0
YBCV,-26.413,146.262,304.0,1010.0,21.0,0.0,5.0,//,180.0,6.0
YBDV,-25.897,139.348,47.0,1011.0,20.0,0.0,1.0,//,0.0,0.0
KNEL,40.033,-74.353,31.0,1002.6,8.9,0.75,-1.1,,250.0,14.0
LPOV,40.916,-8.646,17.0,1028.0,15.0,0.25,7.0,,160.0,6.0
LPMR,39.828,-8.888,54.0,1029.0,15.0,0.25,7.0,,140.0,8.0
LPMT,38.704,-9.036,11.0,1029.0,13.0,0.0,11.0,,190.0,4.0
SBBG,-31.39,-54.112,180.0,1012.0,27.0,0.75,20.0,,190.0,2.0
SEJD,-1.06,-77.583,375.0,1012.0,27.0,0.75,24.0,,110.0,5.0
K04V,38.1,-106.002,2385.0,1014.9,6.0,0.0,-5.0,,140.0,8.0
K17J,31.067,-84.917,45.0,1019.64,19.7,0.0,-1.6,,0.0,0.0
K2J5,32.9,-81.967,72.0,1016.26,21.1,0.0,0.8,,340.0,8.0
K8A0,34.233,-86.25,315.0,1017.27,20.0,0.0,-1.0,,240.0,6.0
KEDC,30.397,-97.566,189.0,1017.27,24.0,0.0,12.0,,200.0,17.0
KFVX,37.35,-78.417,125.0,1007.45,nan,0.0,nan,,280.0,5.0
KHOE,31.05,-82.783,57.0,1018.96,20.0,0.0,0.0,,280.0,7.0
KHSP,37.95,-79.817,1156.0,1008.81,7.7,0.5,-5.2,,270.0,22.0
KLCQ,30.182,-82.577,61.0,1018.96,20.0,0.0,0.0,,300.0,5.0
KLOT,41.607,-88.096,205.0,1011.51,4.8,0.0,0.0,,270.0,8.0
KMGR,31.083,-83.8,90.0,1019.3,19.0,0.0,0.0,,320.0,4.0
KOLY,38.717,-88.183,147.0,1014.9,12.8,0.0,-0.2,,250.0,3.0
KOMN,29.301,-81.114,9.0,1019.3,17.0,0.0,8.0,,40.0,8.0
KOXD,39.5,-84.783,317.0,1013.21,8.0,0.0,2.7,,280.0,9.0
KPBX,37.562,-82.566,449.0,1013.21,14.8,0.0,0.6,,240.0,4.0
KPNA,42.796,-109.807,2160.0,1015.24,-4.0,0.0,-9.0,,310.0,17.0
KRBO,27.783,-97.683,24.0,1017.61,27.6,0.5,14.8,,160.0,13.0
KVES,40.2,-84.533,307.0,1012.53,4.0,0.0,0.0,,270.0,9.0
SELT,-0.907,-78.616,2785.0,1026.0,14.0,0.75,9.0,,180.0,15.0
NTAA,-17.554,-149.607,2.0,1010.0,29.0,0.25,23.0,VCSH,310.0,3.0
LHDC,47.489,21.615,112.0,1035.0,6.0,0.0,4.0,,20.0,3.0
LHPR,47.624,17.814,129.0,1036.0,4.0,0.0,4.0,BR,0.0,0.0
LHSM,46.686,17.159,125.0,1036.0,6.0,0.0,4.0,,300.0,6.0
GOBD,14.67,-17.073,88.0,1012.0,25.0,0.0,12.0,DU,350.0,12.0
VHHH,22.309,113.915,9.0,1014.0,20.0,0.25,15.0,,100.0,13.0
TNCA,12.501,-70.015,18.0,1011.0,29.0,0.25,22.0,,90.0,22.0
SBPK,-31.718,-52.328,13.0,1012.0,25.0,0.75,17.0,,180.0,12.0
UGTB,41.669,44.955,495.0,1022.0,4.0,0.75,-1.0,,300.0,16.0
UGKO,42.177,42.483,68.0,1028.0,6.0,0.5,4.0,-RA,290.0,12.0
UGSB,41.61,41.6,32.0,1031.0,9.0,0.5,4.0,-SHRA,250.0,15.0
LDDU,42.561,18.268,165.0,1032.0,9.0,0.0,8.0,,110.0,3.0
LDOS,45.463,18.81,89.0,1035.0,6.0,0.0,3.0,,330.0,7.0
LDPL,44.894,13.922,63.0,1035.0,7.0,0.75,6.0,FG,300.0,7.0
LDRI,45.217,14.57,85.0,1034.0,9.0,0.0,7.0,,300.0,3.0
LDSP,43.539,16.298,21.0,1033.0,9.0,0.0,7.0,,nan,2.0
LDZA,45.743,16.069,107.0,1035.0,7.0,0.0,2.0,,10.0,1.0
LDZD,44.108,15.347,84.0,1034.0,9.0,0.0,9.0,BR,320.0,5.0
FOOL,0.459,9.412,15.0,1011.0,28.0,0.25,25.0,TS,nan,3.0
SBPA,-29.994,-51.171,3.0,1010.0,28.0,0.5,20.0,,160.0,9.0
KSEQ,29.567,-97.9,160.0,1018.5,24.4,0.25,11.9,,180.0,12.0
WSSL,1.417,103.868,14.0,1009.0,24.0,0.25,21.0,,30.0,5.0
NCAT,-19.968,-158.119,11.0,nan,nan,0.0,nan,//////,20.0,1.0
NCMG,-21.896,-157.907,41.0,nan,nan,0.0,nan,//////,260.0,5.0
NCMH,-10.377,-161.002,0.0,1010.0,nan,0.0,nan,//////,40.0,1.0
NCMK,-20.136,-157.345,9.0,1008.0,nan,0.0,nan,//////,40.0,1.0
NCMR,-19.843,-157.703,8.0,1009.0,nan,0.0,nan,//////,30.0,1.0
NCPY,-9.014,-158.032,2.0,1009.0,29.0,0.0,24.0,//////,50.0,7.0
NCRK,-10.05,-161.083,5.0,1009.0,30.0,0.0,23.0,//////,80.0,2.0
SLTR,-14.819,-64.918,157.0,1008.0,32.0,0.25,24.0,,0.0,0.0
EPGD,54.378,18.466,138.0,1030.0,8.0,0.0,4.0,,240.0,4.0
EPKK,50.078,19.785,237.0,1035.0,3.0,0.0,1.0,,nan,1.0
EPLL,51.722,19.398,184.0,1033.0,6.0,0.0,3.0,,nan,1.0
EPPO,52.421,16.826,92.0,1032.0,9.0,0.0,5.0,,200.0,4.0
EPRZ,50.11,22.019,202.0,1034.0,2.0,0.0,1.0,BR,250.0,3.0
EPWA,52.166,20.967,107.0,1032.0,5.0,0.0,3.0,,250.0,3.0
MZBZ,17.539,-88.308,5.0,1015.0,28.0,0.5,23.0,,50.0,9.0
EPBY,53.097,17.978,71.0,1031.0,7.0,0.0,4.0,,220.0,5.0
EPKT,50.474,19.08,284.0,1034.0,1.0,0.0,0.0,BR,40.0,3.0
EPLB,51.24,22.714,206.0,1033.0,2.0,0.0,1.0,BR,250.0,6.0
EPMO,52.451,20.652,104.0,1031.0,6.0,0.0,5.0,BR,210.0,7.0
EPSC,53.585,14.902,47.0,1031.0,7.0,0.0,6.0,,130.0,3.0
EPSY,53.482,20.938,141.0,1031.0,0.0,0.0,0.0,BR,0.0,0.0
EPWR,51.103,16.886,121.0,1034.0,5.0,0.0,5.0,,0.0,0.0
EPZG,52.139,15.799,59.0,1033.0,6.0,0.0,5.0,,230.0,3.0
SAVC,-45.785,-67.466,46.0,1014.0,20.0,0.0,10.0,,60.0,14.0
YLRE,-23.434,144.28,193.0,1007.0,24.0,0.0,17.0,//,110.0,5.0
YMAV,-38.039,144.469,8.0,1019.0,13.0,1.0,10.0,//,240.0,7.0
YMAY,-36.068,146.958,171.0,1017.0,14.0,0.75,7.0,//,150.0,5.0
YMEK,-26.612,118.548,522.0,1014.0,25.0,0.0,4.0,//,90.0,8.0
YMEN,-37.728,144.902,86.0,1019.0,12.0,1.0,7.0,//,140.0,4.0
YMER,-36.909,149.901,2.0,1020.0,11.0,0.75,8.0,//,210.0,5.0
YMIA,-34.229,142.086,51.0,1019.0,11.0,0.0,3.0,//,170.0,5.0
YMML,-37.673,144.843,141.0,1019.0,11.0,0.25,8.0,,270.0,3.0
YMOR,-29.499,149.845,214.0,1011.0,20.0,0.0,16.0,//,80.0,8.0
SARI,-25.737,-54.473,270.0,1009.0,36.0,0.25,20.0,,320.0,5.0
TNCB,12.131,-68.269,6.0,1011.0,29.0,0.25,21.0,,80.0,20.0
VOCI,10.152,76.402,8.0,1010.0,25.0,0.0,22.0,HZ,100.0,3.0
WAMM,1.549,124.926,80.0,1008.0,25.0,0.5,24.0,,nan,1.0
VANP,21.092,79.047,310.0,1013.0,18.0,0.0,9.0,HZ,340.0,2.0
WAJJ,-2.577,140.516,88.0,1006.0,25.0,0.25,22.0,,230.0,6.0
FIMP,-20.43,57.684,57.0,1014.0,26.0,0.5,23.0,VCSH,90.0,9.0
VOCL,11.137,75.955,104.0,1010.0,26.0,0.25,19.0,HZ,90.0,2.0
KOWX,41.033,-83.983,233.0,1011.51,5.0,0.0,0.0,,250.0,13.0
KSQL,37.512,-122.25,1.0,1021.67,22.0,0.75,-2.0,,310.0,5.0
VEPT,25.591,85.088,60.0,1010.0,17.0,0.0,14.0,HZ,0.0,0.0
VIJP,26.824,75.812,390.0,1013.0,19.0,0.0,3.0,HZ,nan,2.0
EHFS,51.45,3.6,32.0,1027.0,9.0,0.0,7.0,,180.0,15.0
VERC,23.314,85.322,652.0,1015.0,20.0,0.0,9.0,HZ,0.0,0.0
WADL,-8.757,116.277,97.0,1006.0,23.0,0.75,23.0,,320.0,4.0
VOBL,13.198,77.706,915.0,1016.0,19.0,0.25,17.0,,0.0,0.0
FSIA,-4.674,55.522,3.0,1011.0,28.0,0.25,24.0,,310.0,7.0
VABB,19.089,72.868,8.0,1011.0,28.0,0.0,17.0,FU,0.0,0.0
VOTR,10.765,78.71,88.0,1012.0,24.0,0.25,22.0,BR,20.0,3.0
LCLK,34.875,33.625,2.0,1023.0,10.0,0.0,-1.0,,320.0,5.0
LCPH,34.718,32.486,8.0,1023.0,9.0,0.0,-1.0,,350.0,7.0
SARL,-29.689,-57.152,70.0,1013.0,25.0,0.25,24.0,RA,320.0,6.0
SYEC,0.0,0.0,10.0,1011.0,28.0,0.25,23.0,,70.0,8.0
BGJN,69.243,-51.057,25.0,1003.0,-8.0,0.5,-17.0,,110.0,7.0
SEST,-0.91,-89.617,6.0,1006.0,30.0,0.5,26.0,,130.0,11.0
TGPY,12.004,-61.786,7.0,1013.0,29.0,0.25,20.0,,90.0,20.0
KNSI,33.24,-119.458,154.0,1016.5,21.1,0.25,8.9,,70.0,4.0
NVVW,-19.455,169.224,6.0,1006.0,27.0,0.25,24.0,,90.0,6.0
EBBE,50.759,4.768,127.0,1030.0,14.0,0.5,8.0,,180.0,8.0
EBBL,51.168,5.47,64.0,1029.0,15.0,0.75,9.0,,190.0,6.0
EBCV,50.576,3.831,63.0,1029.0,14.0,0.0,9.0,,180.0,10.0
EBDT,51.017,5.067,54.0,1029.0,13.0,0.0,9.0,,170.0,7.0
EBFN,51.09,2.653,9.0,1027.0,13.0,0.0,10.0,,190.0,12.0
EBFS,50.243,4.646,299.0,1031.0,13.0,0.25,8.0,,180.0,9.0
EBLB,50.467,6.002,570.0,1032.0,12.0,0.75,7.0,,210.0,5.0
OLBA,33.821,35.488,19.0,1022.0,16.0,0.0,4.0,,60.0,4.0
YPAD,-34.945,138.531,4.0,1019.0,14.0,0.0,4.0,,110.0,7.0
YPCC,-12.188,96.834,3.0,1008.0,28.0,0.5,25.0,//,150.0,5.0
YPDN,-12.415,130.877,30.0,1005.0,24.0,0.25,24.0,,90.0,3.0
YPKU,-15.778,128.708,45.0,1006.0,25.0,0.0,nan,//,210.0,4.0
YPLM,-22.236,114.089,6.0,1005.0,29.0,0.0,13.0,//,210.0,8.0
YPPH,-31.94,115.967,13.0,1013.0,18.0,0.0,14.0,,230.0,4.0
YPTN,-14.521,132.378,109.0,1006.0,23.0,0.0,23.0,//,110.0,4.0
SAZM,-37.934,-57.573,21.0,1012.0,24.0,0.0,10.0,,110.0,12.0
SAWG,-51.609,-69.313,19.0,999.0,23.0,0.25,7.0,,250.0,42.0
UTAA,37.987,58.361,210.0,1021.0,8.0,0.75,-2.0,,280.0,4.0
UTAK,40.063,53.007,85.0,1026.0,-2.0,1.0,-3.0,-SN,20.0,12.0
UTAM,37.619,61.897,222.0,1022.0,6.0,0.75,-2.0,,330.0,10.0
FMCZ,-12.805,45.281,7.0,1009.0,27.0,0.0,23.0,,90.0,12.0
UBBQ,40.827,47.713,338.0,1023.0,2.0,1.0,-2.0,,160.0,10.0
FMMI,-18.797,47.479,1276.0,1019.0,19.0,0.25,16.0,,120.0,10.0
LOXT,48.317,16.117,176.0,1036.0,5.0,0.0,5.0,,0.0,0.0
TNCM,18.041,-63.109,4.0,1017.0,27.0,0.5,19.0,,90.0,12.0
LKKV,50.203,12.915,604.0,1035.0,4.0,0.0,2.0,,100.0,4.0
LKMT,49.696,18.111,256.0,1035.0,1.0,0.0,1.0,BR,220.0,6.0
LKPR,50.101,14.26,365.0,1036.0,1.0,0.0,1.0,FG,nan,2.0
LKTB,49.151,16.694,246.0,1036.0,3.0,0.0,3.0,BR,50.0,5.0
BIAR,65.66,-18.073,27.0,987.0,-1.0,0.25,-1.0,-SN,10.0,5.0
BIEG,65.283,-14.401,38.0,985.0,1.0,0.0,1.0,FG,20.0,10.0
BIKF,63.985,-22.606,54.0,979.0,3.0,0.25,1.0,-RA,50.0,15.0
BIRK,64.13,-21.941,61.0,979.0,4.0,0.25,-0.0,,80.0,17.0
MKJP,17.936,-76.787,3.0,1013.0,29.0,0.5,22.0,,150.0,21.0
PASV,61.097,-155.574,484.0,1017.6,-5.9,1.0,-7.3,-SN,nan,5.0
LZPP,48.625,17.828,161.0,1035.0,3.0,0.0,1.0,,360.0,6.0
LZZI,49.231,18.614,311.0,1036.0,1.0,0.0,0.0,,nan,2.0
KACJ,32.111,-84.189,143.0,1018.63,22.0,0.0,-2.0,,280.0,7.0
KCUH,35.95,-96.773,279.0,1009.14,20.6,0.0,2.2,,200.0,15.0
SARC,-27.446,-58.762,62.0,1009.0,32.0,0.5,23.0,,160.0,18.0
SARE,-27.45,-59.056,52.0,1008.0,32.0,0.25,21.0,,120.0,14.0
LQBK,44.941,17.298,122.0,1035.0,6.0,0.0,3.0,,160.0,4.0
LQMO,43.283,17.846,48.0,1032.0,6.0,0.0,3.0,,nan,1.0
LQSA,43.825,18.331,511.0,1035.0,4.0,0.0,1.0,,170.0,2.0
LQTZ,44.459,18.725,306.0,1035.0,8.0,0.0,3.0,,nan,2.0
VGHS,23.85,90.4,10.0,1010.0,22.0,0.0,16.0,HZ,0.0,0.0
LYBE,44.818,20.309,99.0,1035.0,10.0,0.0,5.0,,200.0,2.0
LYBT,44.935,20.258,80.0,1035.0,6.0,0.0,6.0,,290.0,4.0
LYKV,43.817,20.583,209.0,1035.0,8.0,0.0,4.0,,nan,2.0
LYNI,43.337,21.854,202.0,1034.0,8.0,0.0,2.0,,90.0,3.0
LYPG,42.359,19.252,43.0,1033.0,7.0,0.0,3.0,,0.0,0.0
LYTV,42.405,18.723,5.0,1032.0,5.0,0.0,3.0,,nan,1.0
LYUZ,43.9,19.7,904.0,1035.0,7.0,0.0,-3.0,,nan,1.0
LYVR,45.147,21.31,85.0,1034.0,4.0,0.0,2.0,,40.0,4.0
K79J,31.317,-86.4,94.0,1018.8,23.3,0.0,-1.7,,nan,3.0
SAWH,-54.843,-68.296,14.0,990.0,8.0,0.25,7.0,-RA,290.0,6.0
EIDW,53.421,-6.27,85.0,1006.0,11.0,0.25,8.0,-RA,210.0,17.0
EINN,52.702,-8.925,20.0,1003.0,12.0,0.25,7.0,,200.0,14.0
EICK,51.841,-8.491,162.0,1007.0,9.0,0.75,9.0,-RA,200.0,15.0
PADM,61.864,-162.026,31.0,1013.6,-12.2,1.0,-13.9,-SN,80.0,15.0
SUDU,-33.359,-56.499,93.0,1013.0,28.0,0.25,13.0,,0.0,0.0
KMWN,44.267,-71.3,1910.0,nan,-8.0,0.0,-8.0,FZFG,210.0,7.0
TVSA,13.157,-61.15,17.0,1014.0,26.0,0.25,20.0,,70.0,14.0
TLPC,14.02,-60.993,2.0,1015.0,28.0,0.75,20.0,,70.0,10.0
GMFO,34.787,-1.924,470.0,1031.0,11.0,0.75,7.0,,330.0,5.0
GMMB,33.655,-7.221,191.0,1025.0,12.0,0.0,9.0,//////,50.0,8.0
SEAM,-1.212,-78.575,2520.0,1025.0,15.0,0.75,11.0,,0.0,0.0
GMMI,31.397,-9.682,8.0,1022.0,16.0,0.0,12.0,//////,50.0,5.0
OIIK,36.24,50.047,1278.0,1016.0,1.0,0.0,-7.0,,260.0,4.0
OIMC,36.501,61.065,288.0,1021.0,7.0,0.0,-1.0,//,290.0,2.0
OIMD,34.383,58.633,1100.0,1014.0,8.0,0.0,-9.0,//,170.0,2.0
OIMQ,35.233,58.467,1140.0,1016.0,5.0,0.0,-9.0,//,40.0,2.0
OIFS,32.297,50.842,2078.0,1019.0,2.0,0.0,-17.0,,260.0,4.0
OIIP,35.776,50.827,1271.0,1016.26,3.0,0.0,-8.0,,320.0,6.0
OIMB,32.898,59.266,1491.0,1017.0,3.0,0.0,-18.0,,120.0,6.0
OIMN,37.493,57.308,1074.0,1019.0,-1.0,0.0,-6.0,,310.0,4.0
OITR,37.668,45.069,1312.0,1020.0,-2.0,0.0,-7.0,,270.0,6.0
OIAW,31.337,48.762,22.0,1019.0,14.0,0.0,1.0,,310.0,4.0
OIFM,32.751,51.861,1542.0,1018.96,6.0,0.0,-10.0,,330.0,10.0
OIII,35.689,51.313,1191.0,1016.26,8.0,0.0,-13.0,,290.0,10.0
OIKB,27.218,56.378,10.0,1012.87,20.0,0.0,15.0,,10.0,4.0
OIKK,30.274,56.951,1754.0,1017.95,14.0,0.0,-4.0,,50.0,6.0
OIMM,36.235,59.641,980.0,1018.96,4.0,0.0,-2.0,,160.0,4.0
OISS,29.539,52.59,1491.0,1019.64,13.0,0.25,-1.0,,0.0,0.0
OITT,38.134,46.235,1361.0,1021.0,1.0,0.25,-7.0,,350.0,8.0
OIZH,29.476,60.906,1370.0,1016.93,11.0,0.0,-7.0,,180.0,8.0
TKPK,17.311,-62.719,48.0,1016.0,27.0,0.25,19.0,,90.0,13.0
NLWW,-13.238,-176.199,23.0,1006.0,29.0,0.5,25.0,,290.0,10.0
OIAH,30.338,50.828,738.0,1020.0,10.0,0.0,2.0,,0.0,0.0
OISF,28.892,53.723,1383.0,1016.93,14.0,0.25,4.0,,0.0,0.0
OITP,39.604,47.882,77.0,1024.0,2.0,0.75,-1.0,,130.0,19.0
OIAA,30.371,48.228,11.0,1020.0,16.0,0.25,2.0,,310.0,4.0
OIBK,26.526,53.98,30.0,1014.0,22.0,0.0,18.0,,290.0,12.0
OIIE,35.416,51.152,1008.0,1016.0,6.0,0.0,-11.0,,290.0,8.0
OINZ,36.636,53.194,11.0,1023.0,4.0,0.0,3.0,,180.0,2.0
OIYY,31.905,54.277,1236.0,1017.0,11.0,0.25,-10.0,,270.0,2.0
OIAM,30.556,49.152,4.0,1018.0,13.0,0.5,5.0,,330.0,6.0
OICI,33.587,46.405,1343.0,1022.35,1.0,0.0,-6.0,,90.0,4.0
OIKQ,26.755,55.902,12.0,1012.0,23.0,0.0,20.0,,240.0,14.0
OINN,36.663,51.465,-19.0,1023.0,9.0,0.75,6.0,,0.0,0.0
OINR,36.91,50.68,-20.0,1022.0,9.0,0.25,7.0,,300.0,2.0
OISL,27.675,54.383,805.0,1016.26,16.0,0.0,8.0,,260.0,4.0
OISY,30.701,51.545,1811.0,1023.0,6.0,0.0,-1.0,,0.0,0.0
OIBB,28.945,50.835,19.0,1018.29,18.0,0.25,9.0,,330.0,14.0
OING,36.909,54.401,155.0,1024.0,4.0,0.0,1.0,,0.0,0.0
OIZB,31.098,61.544,489.0,1013.0,13.0,0.0,3.0,,300.0,4.0
OIZI,27.236,60.72,591.0,1014.0,19.0,0.0,3.0,,280.0,4.0
YSTW,-31.084,150.847,410.0,1014.0,19.0,0.75,15.0,//,140.0,7.0
YSWG,-35.165,147.466,213.0,1016.0,14.0,0.75,8.0,//,120.0,9.0
YTEF,-21.715,122.229,296.0,1009.0,29.0,0.0,15.0,//,150.0,10.0
YTNK,-19.634,134.183,377.0,1011.0,26.0,0.0,8.0,//,70.0,5.0
YWGT,-36.416,146.307,153.0,1017.0,8.0,0.5,6.0,//,210.0,3.0
YWHA,-33.059,137.514,13.0,1019.0,15.0,0.0,8.0,//,130.0,10.0
YWLM,-32.795,151.834,9.0,1016.0,17.0,0.25,17.0,,290.0,5.0
KBKF,39.702,-104.752,1726.0,1003.7,15.0,0.25,-8.5,,30.0,7.0
KAPG,39.466,-76.169,18.0,1005.4,10.8,0.75,1.5,,270.0,17.0
YBHM,-20.358,148.952,5.0,1008.0,26.0,0.5,25.0,//,110.0,3.0
YBMA,-20.664,139.489,344.0,1009.0,26.0,0.0,2.0,//,180.0,15.0
YBRK,-23.382,150.475,14.0,1009.0,25.0,0.0,23.0,//,110.0,4.0
YBRM,-17.945,122.232,9.0,1005.0,25.0,0.0,24.0,//,100.0,3.0
YCIN,-17.581,123.828,91.0,1005.0,24.0,0.0,24.0,//,350.0,5.0
YFRT,-30.838,128.115,156.0,1019.0,12.0,0.0,9.0,//,100.0,7.0
YMHB,-42.836,147.51,27.0,1018.0,8.0,0.25,6.0,,340.0,3.0
YMLT,-41.545,147.214,178.0,1017.0,7.0,0.0,3.0,//,200.0,6.0
YPEA,-31.668,116.015,49.0,1014.0,17.0,0.0,11.0,//,340.0,2.0
YPGV,-12.269,136.818,55.0,1006.0,25.0,0.0,24.0,//,170.0,4.0
YPKG,-30.789,121.462,360.0,1015.0,21.0,0.0,4.0,//,20.0,5.0
YPPD,-20.378,118.626,6.0,1005.0,28.0,0.0,23.0,//,70.0,4.0
YSCB,-35.307,149.195,577.0,1019.0,8.0,0.75,4.0,//,80.0,4.0
YSDU,-32.217,148.575,275.0,1014.0,15.0,0.0,12.0,//,120.0,11.0
YSRI,-33.601,150.781,21.0,1017.0,17.0,0.75,15.0,//,230.0,4.0
LFOC,48.058,1.377,127.0,1030.0,10.0,0.0,8.0,,160.0,8.0
LFOE,49.029,1.22,146.0,1029.0,13.0,0.0,8.0,,170.0,8.0
LFOJ,47.988,1.761,125.0,1030.0,13.0,0.0,8.0,,160.0,8.0
LFRJ,48.53,-4.152,115.0,1023.0,13.0,1.0,9.0,,210.0,20.0
LFRL,48.282,-4.445,82.0,1024.0,13.0,0.25,9.0,,210.0,17.0
LFCR,44.408,2.483,580.0,1034.0,10.0,0.0,7.0,,130.0,13.0
LFJL,48.982,6.251,264.0,1033.0,14.0,0.0,8.0,,180.0,10.0
LFKC,42.524,8.793,58.0,1036.0,9.0,0.0,7.0,,200.0,2.0
LFKF,41.501,9.098,23.0,1036.0,6.0,0.0,5.0,,nan,2.0
LFKJ,41.924,8.803,9.0,1036.0,11.0,0.0,9.0,,50.0,5.0
LFLC,45.787,3.169,330.0,1033.0,12.0,0.0,6.0,,170.0,9.0
LFLS,45.363,5.329,386.0,1036.0,11.0,0.0,8.0,,nan,1.0
LFMP,42.74,2.871,48.0,1035.0,12.0,0.75,11.0,,340.0,6.0
LFMV,43.907,4.902,38.0,1037.0,9.0,0.0,8.0,,100.0,1.0
LFSL,45.04,1.486,310.0,1033.0,14.0,0.0,9.0,,130.0,7.0
LFOA,47.053,2.633,179.0,1032.0,14.0,0.0,8.0,,170.0,8.0
LFPV,48.774,2.192,179.0,1030.0,13.0,0.0,8.0,,160.0,6.0
LFBE,44.825,0.519,52.0,1031.0,10.0,0.0,9.0,,nan,3.0
LFGJ,47.043,5.435,196.0,1034.0,9.0,0.0,7.0,,110.0,3.0
LFMD,43.542,6.953,9.0,1036.0,10.0,0.0,9.0,,nan,3.0
LFMH,45.541,4.296,402.0,1035.0,13.0,0.0,7.0,,190.0,4.0
LFOT,47.432,0.728,108.0,1030.0,13.0,0.0,9.0,,180.0,4.0
LFRG,49.365,0.154,146.0,1027.0,14.0,0.0,6.0,,190.0,17.0
LFST,48.538,7.628,154.0,1034.0,10.0,0.0,7.0,,150.0,2.0
LFTH,43.097,6.146,4.0,1036.0,10.0,0.0,9.0,,nan,2.0
LFTW,43.757,4.416,96.0,1037.0,10.0,0.0,9.0,BR,330.0,2.0
LFBI,46.588,0.307,120.0,1030.0,12.0,0.0,9.0,,170.0,6.0
LFBL,45.863,1.179,402.0,1032.0,13.0,0.0,9.0,,140.0,7.0
LFBO,43.629,1.364,153.0,1032.0,13.0,0.25,11.0,,130.0,13.0
LFBP,43.38,-0.419,185.0,1031.0,9.0,0.0,8.0,,320.0,4.0
LFBT,43.179,-0.006,363.0,1031.0,8.0,0.0,6.0,,180.0,5.0
LFBZ,43.468,-1.531,71.0,1031.0,16.0,0.0,5.0,,200.0,6.0
LFKB,42.553,9.484,12.0,1036.0,9.0,0.0,9.0,,320.0,4.0
LFLB,45.638,5.88,239.0,1036.0,8.0,0.0,6.0,,0.0,0.0
LFML,43.439,5.221,36.0,1036.0,12.0,0.0,10.0,,30.0,3.0
LFBC,44.533,-1.125,33.0,1031.0,11.0,0.0,8.0,,nan,3.0
LFBG,45.658,-0.317,31.0,1031.0,12.0,0.0,10.0,,150.0,8.0
LFBM,43.912,-0.508,63.0,1031.0,11.0,0.0,8.0,,120.0,3.0
LFBY,43.007,-1.067,32.0,1031.0,14.0,0.0,9.0,//,110.0,3.0
LFKS,41.924,9.406,22.0,1036.0,11.0,0.0,6.0,,280.0,4.0
LFMC,43.385,6.387,78.0,1036.0,9.0,0.0,7.0,//////,0.0,0.0
LFMO,44.14,4.867,55.0,1037.0,10.0,0.0,9.0,,50.0,3.0
LFMY,43.606,5.109,60.0,1037.0,10.0,0.0,8.0,,0.0,0.0
LFSI,48.636,4.899,140.0,1032.0,16.0,0.0,9.0,,160.0,6.0
LFSO,48.583,5.955,350.0,1034.0,14.0,0.0,7.0,,190.0,8.0
LFSX,47.783,6.364,273.0,1034.0,10.0,0.0,6.0,,70.0,2.0
LFYR,47.317,1.007,86.0,1031.0,8.0,0.0,7.0,,0.0,0.0
